username;date;text;hashtags;id;permalink,,,,,,,,,,,,
";2017-12-18 04:42;""Beating the popular brands and names like Note 8 or the Pixels or 5T Huawei Mate 10 Pro is crowned the @ Android The Android Phone of the Year 2017 by these guys and here's why... # MondayMotivation # ElectionResultshttps://www.androidauthority.com/best-of-android-2017-results-823772/ �?;# #;""942600982470344704"";https://twitter.com/RJVishnu/status/942600982470344704",,,,,,,,,,,,
";2017-12-18 04:31;""Retweeted PhoneWorld ( @ PhoneWorldpk): # Huawei will unveil # P11 at # MWC and the phone will launch in Q1"," 2018.... https://fb.me/2F8NAwO1Y"";# # #;""942598058231070720"";https://twitter.com/Technologykedun/status/942598058231070720",,,,,,,,,,,
";2017-12-18 03:56;""I liked a @ YouTube video http://youtu.be/lVwULmYjfxU?a Win Phones and T Shirts | Sri Lanka Biggest Giveaway | Huawei Nova 2i Free"";;""942589398901837824"";https://twitter.com/Ths_nilanjana/status/942589398901837824",,,,,,,,,,,,
";2017-12-18 03:21;""I see the list already. Pixel", iPhone X, Galaxy Note 8 and s8," V30 and Huawei .... Budget phone will be 5T"";;""942580622782017536"";https://twitter.com/hir4l/status/942580622782017536",,,,,,,,,
";2017-12-18 01:53;""There are class-action lawsuits against both LG (Nexus 5/5X) and Huawei (6P) pertaining to bootloops and reliability issues. I doubt 8.1 was the reason your phone went into a bootloop"," but it could have been the catalyst."";;""942558416957931520"";https://twitter.com/journeydan/status/942558416957931520",,,,,,,,,,,
";2017-12-18 01:37;""get a better phone platform.. mate.. how many times will you pay a fortune for a brand like @ Apple to burn you time and time again.. @ HUAWEI @ HUAWEIMOBILE !! cc/ @ FacingChina ;-)"";;""942554360583659521"";https://twitter.com/dez_blanchfield/status/942554360583659521",,,,,,,,,,,,
";2017-12-18 01:02;""Huawei P11 release date", news and rumors - The Huawei P10 is a good phone that offers most of what you'd expect from a flagship in an easy to use package," but there's nothing thrilling or innovative about the phone's design or features. That's why we'... http://ow.ly/dlyM50fLGfh"";;""942545487260987394"";https://twitter.com/needaphoneuk/status/942545487260987394",,,,,,,,,,
";2017-12-18 00:57;""Where can I go to buy a Huawei phone battery in Melb and surrounds? My phone is not charging up!!"";;""942544341297278976"";https://twitter.com/deskennedyblues/status/942544341297278976",,,,,,,,,,,,
";2017-12-18 00:18;""I would love to win the Huawei Nova 2i!because it is a great phone and worth the wait. http://bit.ly/nova2iraffle # GIZGUIDEPH # HuaweiNova2i # OOOOhttp://www.gizguide.com/2017/12/huawei-nova-2i.html �?;# # #;""942534457071869953"";https://twitter.com/vinluancathrine/status/942534457071869953",,,,,,,,,,,,
";2017-12-18 00:00;""205 OFF # sale # save # Huawei # smartphone # Christmas # Christmasgiftidea Huawei Mate 9 with Amazon Alexa and Leica Dual Camera -64GB Unlocked Phone - Space Gray (US Warranty) http://amzn.to/2AWekEV pic.twitter.com/q9YQU2CnSr"";# # # # # #;""942529941350047745"";https://twitter.com/the_best_daily/status/942529941350047745",,,,,,,,,,,,
";2017-12-18 00:00;""205 OFF # sale # save # Huawei # smartphone # Christmas # Christmasgiftidea Huawei Mate 9 with Amazon Alexa and Leica Dual Camera -64GB Unlocked Phone - Space Gray (US Warranty) http://amzn.to/2AWekEV pic.twitter.com/251JGBU7XE"";# # # # # #;""942529931317334018"";https://twitter.com/the_best_offer/status/942529931317334018",,,,,,,,,,,,
";2017-12-18 00:00;""205 OFF # sale # save # Huawei # smartphone # Christmas # Christmasgiftidea Huawei Mate 9 with Amazon Alexa and Leica Dual Camera -64GB Unlocked Phone - Space Gray (US Warranty) http://amzn.to/2AWekEV pic.twitter.com/2jWXzcHwLx"";# # # # # #;""942529922479935488"";https://twitter.com/daily_bdd2/status/942529922479935488",,,,,,,,,,,,
";2017-12-17 22:45;""My first and second smartphone had an Apple AX processor", my third phone had a Samsung Exynos processor," and my fourth and current phone has a Huawei Kirin processor."";;""942511035482890241"";https://twitter.com/Firaga13/status/942511035482890241",,,,,,,,,,
";2017-12-17 22:40;""It seems like it hasn't affected all of the phones. This would be something Google would be able to give us clarity on. Right now I'm going back and forth on Google phone reps and Huawei reps blaming each other."";;""942509853871886337"";https://twitter.com/dfriend/status/942509853871886337",,,,,,,,,,,,
";2017-12-17 21:38;""I just spoke to a Huawei customer service representative who said they will be sending a ""hit"" to our phones to fix the problem. He seemed confused when I told him it's stuck in a bootloop and that seemed impossible."";;""942494246480875520"";https://twitter.com/dfriend/status/942494246480875520",,,,,,,,,,,,
";2017-12-17 21:35;""@ SonosSupport My sonos application keeps crashing randomly.... i bought my sonos play 1 two days ago and it's very frustrating :'( My phone is Huawei P8"";;""942493410140852226"";https://twitter.com/fox_clem/status/942493410140852226",,,,,,,,,,,,
";2017-12-17 21:08;""On your tweet I have two things to say. 1) That is a great decoration"," it looks awesome and made me chuckle. 2) you have once again shown how that phone can make ordinary photos look wonderful. Maybe it’s the photographer though."";;""942486683962003457"";https://twitter.com/HaytonPeter/status/942486683962003457",,,,,,,,,,,
";2017-12-17 20:33;""RT @ LaingDtheDJ: If anyone happened to be by Waves Beach last night and lost a Huawei phone "," contact me."";;""942477866859663360"";https://twitter.com/_MzShawna/status/942477866859663360",,,,,,,,,,,
";2017-12-17 20:32;""If anyone happened to be by Waves Beach last night and lost a Huawei phone "," contact me."";;""942477603792936960"";https://twitter.com/LaingDtheDJ/status/942477603792936960",,,,,,,,,,,
";2017-12-17 19:00;""205 OFF # sale # save # Huawei # smartphone # Christmas # Christmasgiftidea Huawei Mate 9 with Amazon Alexa and Leica Dual Camera- 64GB Unlocked Phone - Space Gray (US Warranty) http://amzn.to/2AWekEV pic.twitter.com/U2XCnfMNYt"";# # # # # #;""942454389897416704"";https://twitter.com/the_best_daily/status/942454389897416704",,,,,,,,,,,,
";2017-12-17 19:00;""205 OFF # sale # save # Huawei # smartphone # Christmas # Christmasgiftidea Huawei Mate 9 with Amazon Alexa and Leica Dual Camera- 64GB Unlocked Phone - Space Gray (US Warranty) http://amzn.to/2AWekEV pic.twitter.com/8B7Eb0gq8x"";# # # # # #;""942454379495477248"";https://twitter.com/the_best_offer/status/942454379495477248",,,,,,,,,,,,
";2017-12-17 18:16;""Thinking I'd prefer the speakers and media capabilities on the Razer Phone. For camera I've obviously got a pile of Huawei phones to use."";;""942443463747960832"";https://twitter.com/jp_hero/status/942443463747960832",,,,,,,,,,,,
";2017-12-17 17:29;""THATS REALLY COOL I'm happy you decided to go for the android and i hope it's the right phone for you :)) and yeah huawei and xiaomi phones are reeeaaaally good"";;""942431623366225920"";https://twitter.com/uwushjnee/status/942431623366225920",,,,,,,,,,,,
";2017-12-17 16:56;""Outstanding build quality and best designed phone"," according to me this is Huawei's best phone if we compare to other devices"";;""942423204546711554"";https://twitter.com/SyedIft91622113/status/942423204546711554",,,,,,,,,,,
";2017-12-17 16:50;""I'm in the running to win a Huawei Mate 10 Pro courtesy of @ GSMArena_com and Huawei https://wn.nr/R7676k ... i'm doing it for the points and free cell phone :|"";;""942421795675754497"";https://twitter.com/BykuAllmighty/status/942421795675754497",,,,,,,,,,,,
";2017-12-17 16:50;""Samsung"," Oppo and Huawei are making foldable phones: report http://dld.bz/gvUG9 # Gadgets ?"";#;""942421720245461001"";https://twitter.com/GadgetsKing1/status/942421720245461001",,,,,,,,,,,
";2017-12-17 16:38;""Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone -... http://damkina.erdemoon.info/US/categories/twt/?item=253316670767 �?;;""942418628456132608"";https://twitter.com/TerrificPetSup/status/942418628456132608",,,,,,,,,,,,
";2017-12-17 16:36;""Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone -... http://aega.erdemoon.info/US/categories/twt/?item=253316670767 �?;;""942418227040280576"";https://twitter.com/Health44Care/status/942418227040280576",,,,,,,,,,,,
";2017-12-17 16:36;""# Win iPhone X", Samsung Galaxy Note8, Huawei Mate 10 Pro, ASUS ZenFone 4 Max Pro, phones from LG, OPPO, Sony," and more! # Giveaway # Contest https://www.christmasjoy.sg/invite/11122"";# # #;""942418211122958338"";https://twitter.com/simplegirl_z/status/942418211122958338",,,,,
";2017-12-17 16:15;""Geez..if only @ HuaweiMobileCAN will honour warranty from my Huawei phone purchased from from @ ShopTSC which they won't because they say they aren't authorized retailer and invoice is invalid as proof of purchase"";;""942412934755635200"";https://twitter.com/gilboman/status/942412934755635200",,,,,,,,,,,,
";2017-12-17 15:45;""I think that android is easy to get used to tbh", plus if u use your phone a lot the huawei has long battery life and a couple of other things that iphones don't have yet that are vry useful," but of course if u don't think ull like the os u should get what ure comfortable with :)"";;""942405386497396736"";https://twitter.com/uwushjnee/status/942405386497396736",,,,,,,,,,
";2017-12-17 14:00;""205 OFF # sale # save # Huawei # smartphone # Christmas # Christmasgiftidea Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64 GB Unlocked Phone - Space Gray (US Warranty) http://amzn.to/2AWekEV pic.twitter.com/cNH0WtFX0S"";# # # # # #;""942378907747143680"";https://twitter.com/the_best_daily/status/942378907747143680",,,,,,,,,,,,
";2017-12-17 14:00;""205 OFF # sale # save # Huawei # smartphone # Christmas # Christmasgiftidea Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64 GB Unlocked Phone - Space Gray (US Warranty) http://amzn.to/2AWekEV pic.twitter.com/4QbsLiO7GM"";# # # # # #;""942378898280640512"";https://twitter.com/the_best_offer/status/942378898280640512",,,,,,,,,,,,
";2017-12-17 13:46;""# technology Huawei P11 release date", news and rumors - The Huawei P10 is a good phone that offers most of what you'd expect from a flagship in an easy to use package," but there's nothing thrilling or innovative about the phone's design or features. Th... http://ow.ly/C3CU50fLiDA"";#;""942375402672197633"";https://twitter.com/onestopsender/status/942375402672197633",,,,,,,,,,
";2017-12-17 13:31;""Huawei P11 release date", news and rumors - The Huawei P10 is a good phone that offers most of what you'd expect from a flagship in an easy to use package," but there's nothing thrilling or innovative about the phone's design or features. That's why we'... http://ow.ly/vSo350fLhOw"";;""942371671847075840"";https://twitter.com/riptec_net/status/942371671847075840",,,,,,,,,,
";2017-12-17 13:01;""Huawei P11 release date", news and rumors - The Huawei P10 is a good phone that offers most of what you'd expect from a flagship in an easy to use package," but there's nothing thrilling or innovative about the phone's design or features. That's why we'... http://ow.ly/M07J50fLg7y"";;""942364189833793538"";https://twitter.com/ebstt/status/942364189833793538",,,,,,,,,,
";2017-12-17 13:01;""Huawei P11 release date", news and rumors - The Huawei P10 is a good phone that offers most of what you'd expect from a flagship in an easy to use package," but there's nothing thrilling or innovative about the phone's design or features. That's why we'... http://ow.ly/XFxB50fLfIl"";;""942364059642589184"";https://twitter.com/wprat/status/942364059642589184",,,,,,,,,,
";2017-12-17 12:42;""Win Phones and T Shirts | Sri Lanka Biggest Giveaway | Huawei Nova 2i Free https://fb.me/1rNLKRvBV"";;""942359242350116864"";https://twitter.com/NikanLk/status/942359242350116864",,,,,,,,,,,,
";2017-12-17 12:22;""Why is Samsung concentrating on Apple ? The iPhone has its loyal followers. They should concentrate on other android phones such as Oppo", Huawei, Lenovo, Sony," Acer and others. These are the ones eating their share of the market."";;""942354359056134144"";https://twitter.com/DanMyJS1/status/942354359056134144",,,,,,,,
";2017-12-17 12:03;""# Technology on # Installments. Now choose from wide range of # Samsung and # Huawei Mobile Phones on 6-12 Monthly Installment Plans. Call now 0322-201-8345 or Visit Ground Floor", Atrium Mall," Saddar-Karachi. pic.twitter.com/qpzLlpUcy1"";# # # #;""942349472461459461"";https://twitter.com/TechInstallment/status/942349472461459461",,,,,,,,,,
";2017-12-17 12:01;""Huawei P11 launch looks likely for MWC 2018 in February - With 2017 almost finished", thoughts are turning to the flagship phones we might be seeing over the next 12 months," and the Huawei P11 is likely to be one of the first to break cover - its prede... http://ow.ly/hrEy50fLerJ"";;""942348919203393536"";https://twitter.com/ebstt/status/942348919203393536",,,,,,,,,,
";2017-12-17 11:58;""Lol I was breaking my back entering and still nothing Don't I get a loyalty phone for getting my whole fam on huawei or something? Extra stock perhaps"";;""942348368474501120"";https://twitter.com/snatch316/status/942348368474501120",,,,,,,,,,,,
";2017-12-17 11:43;""With 2017 almost finished", thoughts are turning to the flagship phones we might be seeing over the next 12 months," and the Huawei P11 is likely to be one of the first to break cover - its predecessor the Huawei P10 was announced at Mobile World Congress �?http://ift.tt/2AIDkvv pic.twitter.com/KKMseooyvs"";;""942344430731833344"";https://twitter.com/Today__Tech/status/942344430731833344",,,,,,,,,,
";2017-12-17 11:42;""Huawei P11 launch looks likely for MWC 2018 in February: With 2017 almost finished", thoughts are turning to the flagship phones we might be seeing over the next 12 months," and the Huawei P11 is likely to be one of the first to break cover - its�?https://goo.gl/BV8qrQ pic.twitter.com/87ChvbQfeA"";;""942344154574569472"";https://twitter.com/Scitesj/status/942344154574569472",,,,,,,,,,
";2017-12-17 09:46;""Yesterday this employee for a mobile carrier went up to me and a classmate Him: what phone do you've got? Me: Moto Z Play Him: what? Never heard of it. And you? Her: Huawei P8 Him: oh yeah well we've got this and this...!"";;""942315115042476032"";https://twitter.com/djd4rkn355/status/942315115042476032",,,,,,,,,,,,
";2017-12-17 09:00;""205 OFF # sale # save # Huawei # smartphone # Christmas # Christmasgiftidea Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone - Space Gray (US Warranty) http://amzn.to/2AWekEV pic.twitter.com/EtyYiqVVMe"";# # # # # #;""942303406949064704"";https://twitter.com/the_best_daily/status/942303406949064704",,,,,,,,,,,,
";2017-12-17 09:00;""205 OFF # sale # save # Huawei # smartphone # Christmas # Christmasgiftidea Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone - Space Gray (US Warranty) http://amzn.to/2AWekEV pic.twitter.com/6BE6uEJS4y"";# # # # # #;""942303397549674496"";https://twitter.com/the_best_offer/status/942303397549674496",,,,,,,,,,,,
";2017-12-17 08:32;""Do you want to be the first one in Jordan to hold a phone with 4 cameras and 5.9"" FullView Display? Here is your chance! # HUAWEIMate10lite Pre-order starts from 24th of Dec. to 1st of Jan. with limited quantities. Available in most of Huawei retail stores. Pre-order Price: 222JD pic.twitter.com/NlHWBd7szA"";#;""942296313785409536"";https://twitter.com/huaweilevant/status/942296313785409536",,,,,,,,,,,,
";2017-12-17 08:31;""the motorola is pretty good ", and heres the best bit its actually a proper cell phone manufacturer like nokia/huawei unlike the LGs lenovos, so youll nvr have to compromise on call quality ," gen good build"";;""942296082473631746"";https://twitter.com/krish_secb/status/942296082473631746",,,,,,,,,
";2017-12-17 06:47;""Win Phones and T Shirts | Sri Lanka Biggest Giveaway | Huawei Nova 2i Free https://youtu.be/lVwULmYjfxU via @ YouTube"";;""942270027440447489"";https://twitter.com/Udithaprasad/status/942270027440447489",,,,,,,,,,,,
";2017-12-17 04:06;""I am not liking this phone. Huawei Nova i2. It’s lagging frequently and restarts on its own."";;""942229423989731328"";https://twitter.com/Shizurion/status/942229423989731328",,,,,,,,,,,,
";2017-12-17 03:55;""Spend less time in dealing with your phone's slow performance"," as Huawei Mate 10's speed and performance remains fast over time. Learn more on Hardware Zone's thoughts in Mate 10: http://bit.ly/2AgFd6m . # HuaweiMobileAIpic.twitter.com/d4cuKVpr1Y"";#;""942226593778298881"";https://twitter.com/huaweimobileph/status/942226593778298881",,,,,,,,,,,
";2017-12-17 03:52;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones http://flip.it/Jni0Eh"";;""942225951668158464"";https://twitter.com/Dchowhan/status/942225951668158464",,,,,,,,,,,,
";2017-12-17 03:45;""20% OFF # sale # save # Huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone - Space Gray ( US Warranty ) http://amzn.to/2Cx056P pic.twitter.com/INUCOEHB3P"";# # # # #;""942224149589778432"";https://twitter.com/the_best_daily/status/942224149589778432",,,,,,,,,,,,
";2017-12-17 02:57;""Huawei and Xiaomi in talks to sell phones on AT&T and Verizon Huawei and Xiaomi a https://www.comocomprodesdevenezuela.com/huawei-and-xiaomi-in-talks-to-sell-phones-on-att-and-verizon/ �?# cellphonehotreleases # contenido"";# #;""942212019218010113"";https://twitter.com/CompradesdeVene/status/942212019218010113",,,,,,,,,,,,
";2017-12-17 01:57;""I would love to win the Huawei Nova 2i! because it is a great phone and worth the wait. http://bit.ly/nova2iraffle # GIZGUIDEPH # HuaweiNova2i # OOOOhttp://www.gizguide.com/2017/12/huawei-nova-2i.html �?;# # #;""942197023674998784"";https://twitter.com/vinluancathrine/status/942197023674998784",,,,,,,,,,,,
";2017-12-17 01:56;""China's Top Phone Makers Huawei and Xiaomi In Talks With Carriers To Expand To US Market - Slashdot - https://hardware.slashdot.org/story/17/12/15/1735232/chinas-top-phone-makers-huawei-and-xiaomi-in-talks-with-carriers-to-expand-to-us-market?utm_source=feedly1.0mainlinkanon&utm_medium=feed �?;;""942196667884941312"";https://twitter.com/fusenUK/status/942196667884941312",,,,,,,,,,,,
";2017-12-17 01:02;""# unlock # unlocking # phone here http://bit.ly/1Om7J7n Huawei Mate 10 Pro giveaway - The Huawei Mate 10 Pro was featured on our Top 10 lists for its amazing battery"," impressive screen and Leica-branded dual camera. We haven't done a ""Top 10 phones by ... http://ow.ly/K6B650fKUy8"";# # #;""942183236133847040"";https://twitter.com/ItechUnlimited/status/942183236133847040",,,,,,,,,,,
";2017-12-16 22:45;""20% OFF # sale # save # Huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone - Space Gray ( US Warranty) http://amzn.to/2Cx056P pic.twitter.com/tKWZ9bdjDr"";# # # # #;""942148646753193984"";https://twitter.com/the_best_daily/status/942148646753193984",,,,,,,,,,,,
";2017-12-16 22:45;""20% OFF # sale # save # Huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone - Space Gray ( US Warranty) http://amzn.to/2Cx056P pic.twitter.com/8sL5pYxiHg"";# # # # #;""942148635919355905"";https://twitter.com/the_best_offer/status/942148635919355905",,,,,,,,,,,,
";2017-12-16 22:33;""Huawei Mate 10 Pro giveaway: The Huawei Mate 10 Pro was featured on our Top 10 lists for its amazing battery"," impressive screen and Leica-branded dual camera. We haven't done a ""Top 10 phones by chipset"" list yet"," but the Kirin 970 will likely earn�?http://dlvr.it/Q6J3Jt pic.twitter.com/SaFZEDpE8f"";;""942145590531571712"";https://twitter.com/AfricaNewsPress/status/942145590531571712",,,,,,,,,,
";2017-12-16 21:45;""Hi @ TelkomZA can I return my @ HuaweiMobile phone and get a Samsung mhlawumbi? Cause this one I bought is very much k@k@rish."";;""942133554825359365"";https://twitter.com/NollyManyi/status/942133554825359365",,,,,,,,,,,,
";2017-12-16 20:08;""Swift Keyboard is a Keyboard on some Android Phones. It's on my Huawei Mate 9. It's Qwerty and everything but has a different arrangement than Googles GBoard."";;""942109212573802496"";https://twitter.com/DBoss51/status/942109212573802496",,,,,,,,,,,,
";2017-12-16 19:51;""@ xdadevelopers Do you know anything about updating Huawei P10 Lite and Honor 8 phones for android 8 oreo? There are various contradictory information and it is hard to find out anything from the manufacturer..."";;""942104873000226816"";https://twitter.com/__rorschach___/status/942104873000226816",,,,,,,,,,,,
";2017-12-16 18:48;""Feature Phone Market Global Outlook 2017- HTC", ZTE, Haier, Motorola, LG, Letv," Samsung and Huawei: http://bit.ly/2AEHpAM"";;""942089088953409536"";https://twitter.com/fusioneletronix/status/942089088953409536",,,,,,
";2017-12-16 18:30;""Huawei and Xiaomi in talks to sell phones on AT&T and Verizon # NPhttps://www.phonedog.com/2017/12/15/huawei-xiaomi-sell-phones-att-verizon �?;#;""942084428658040834"";https://twitter.com/shopper_phone/status/942084428658040834",,,,,,,,,,,,
";2017-12-16 17:45;""20% OFF # sale # save # Huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone-Space Gray (US Warranty) http://amzn.to/2Cx056P pic.twitter.com/38G1cK8KcI"";# # # # #;""942073171242516481"";https://twitter.com/the_best_daily/status/942073171242516481",,,,,,,,,,,,
";2017-12-16 17:45;""20% OFF # sale # save # Huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone-Space Gray (US Warranty) http://amzn.to/2Cx056P pic.twitter.com/R3CrPY8DYX"";# # # # #;""942073162396831744"";https://twitter.com/the_best_offer/status/942073162396831744",,,,,,,,,,,,
";2017-12-16 17:36;""Huawei Mobile P11 upcoming phone have three camera at back and one camera at front 40MP triple back camera 24MP Front Camera 5X Zoom # huaweip11 # huawei # phones # mobile # TechNews # tech # Smartphonespic.twitter.com/OmOWErASbV"";# # # # # # #;""942070864199278593"";https://twitter.com/Rjgadgets/status/942070864199278593",,,,,,,,,,,,
";2017-12-16 16:48;""Hey do you also have Android phone sorry for overreacting but.. I also use Android phone but my friends make fun of me just bec... �?First of all know that Iphone is not a priority! I have huawei and am proud and happy of that hah... https://curiouscat.me/KaiaGerberFan/post/256246517?1513439287 �?;;""942058784096169984"";https://twitter.com/gigiandkaia/status/942058784096169984",,,,,,,,,,,,
";2017-12-16 16:34;""Yeah Xiaomi made some sweet phones in 2017 and the software is superb as well as design. Another company who got no mention on that list that should of was Huawei."";;""942055442716512256"";https://twitter.com/LiamNewberry/status/942055442716512256",,,,,,,,,,,,
";2017-12-16 14:48;""Huawei Mate 10 is the best android phone right now IMO. It has great specs and fingerprint scanner on the back which is probably one of the features you are looking for."";;""942028541889261568"";https://twitter.com/waqasahmad93/status/942028541889261568",,,,,,,,,,,,
";2017-12-16 14:42;""New post: Huawei and Xiaomi in talks to sell phones on AT&T and Verizon https://mo.bi/?p=117638"";;""942027163515195392"";https://twitter.com/MobileStarts/status/942027163515195392",,,,,,,,,,,,
";2017-12-16 14:24;""Wow so Nokia Won the Best Android Phone for 2017",beating Huawei,"Samsung and others.bravo to them cos them make a good comeback ."";;""942022648791470080"";https://twitter.com/Nightkrawl/status/942022648791470080",,,,,,,,,,
";2017-12-16 14:10;""@ HuaweiMobile looking for mate 7 battery how much and how to get it installed to my phone since it's a non removable one ?"";;""942019056353366018"";https://twitter.com/MbongiseniSilin/status/942019056353366018",,,,,,,,,,,,
";2017-12-16 13:41;""I would love to win the Huawei Nova 2i! because i dont have money to buy and job to buy a amazing phone right now http://bit.ly/nova2iraffle # GIZGUIDEPH # HuaweiNova2i # OOOOhttp://www.gizguide.com/2017/12/huawei-nova-2i.html �?;# # #;""942011680220786693"";https://twitter.com/rodrigo_canon/status/942011680220786693",,,,,,,,,,,,
";2017-12-16 13:16;""The Huawei phone is about 250 Euros. I partially suspect it just being Android being shite"," but some fanboys insists it's awesome and it must be something (anything) else."";;""942005636287606784"";https://twitter.com/GNious/status/942005636287606784",,,,,,,,,,,
";2017-12-16 13:08;""Huawei & Xiaomi in talks with AT&T and Verizon to carry phones in 2018 http://bit.ly/2zgUGBq http://bit.ly/2j9Ksdd # android # mobile # tech"";# # #;""942003479345811457"";https://twitter.com/Atheek_Ahamath/status/942003479345811457",,,,,,,,,,,,
";2017-12-16 13:07;""Huawei & Xiaomi in talks with AT&T and Verizon to carry phones in 2018 http://bit.ly/2zgUGBq http://bit.ly/2j9Ksdd # android # mobile # tech"";# # #;""942003201523507201"";https://twitter.com/xtools_at/status/942003201523507201",,,,,,,,,,,,
";2017-12-16 13:05;""Huawei & Xiaomi in talks with AT&T and Verizon to carry phones in 2018 https://www.xda-developers.com/huawei-xiaomi-att-verizon-2018/ …pic.twitter.com/4rViYKtLsv"";;""942002643693719552"";https://twitter.com/xdadevelopers/status/942002643693719552",,,,,,,,,,,,
";2017-12-16 12:58;""Did you downgrade to a cheaper phone? I got me a 20 dollar phone.. and highly regret it untill I drop it."";;""942000898909327360"";https://twitter.com/xtothes/status/942000898909327360",,,,,,,,,,,,
";2017-12-16 12:49;""Consider how much more processing power and RAM my @ HuaweiMobile phone has compared to my several years old @ JollaHQ phone", it's amazingly slow. Like, turning on BT takes it 10+ seconds," apps take seconds to respond to input etc."";;""941998628645765120"";https://twitter.com/GNious/status/941998628645765120",,,,,,,,,
";2017-12-16 12:45;""20% OFF # sale # save # Huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone -Space Gray (US Warranty) http://amzn.to/2Cx056P pic.twitter.com/2Bfv1fEGf8"";# # # # #;""941997655592456192"";https://twitter.com/the_best_daily/status/941997655592456192",,,,,,,,,,,,
";2017-12-16 12:45;""20% OFF # sale # save # Huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone -Space Gray (US Warranty) http://amzn.to/2Cx056P pic.twitter.com/c6iIBqV9q8"";# # # # #;""941997646264373249"";https://twitter.com/the_best_offer/status/941997646264373249",,,,,,,,,,,,
";2017-12-16 12:22;""Huawei Mate 9 with # AmazonAlexa and Leica Dual Camera - 64GB Unlocked Phone - http://amzn.to/2yfXXOW vía @ amazon"";#;""941991955885645824"";https://twitter.com/exportbuys/status/941991955885645824",,,,,,,,,,,,
";2017-12-16 11:26;""Take time to do what makes your soul happy! And enjoy an awesome phone case with your name on it - look for Isabella Case - CHRISTMAS SALE - Less P100 per case! Until 22 Dec only # CottonCuddlesPh # Apple # Samsung # Asus # Lenovo # Huawei # LG # Nokia # Oppo # Sony # Vivopic.twitter.com/gqFa7mtQeU"";# # # # # # # # # # #;""941977723257348096"";https://twitter.com/cottoncuddles/status/941977723257348096",,,,,,,,,,,,
";2017-12-16 10:46;""China's Top Phone Makers Huawei and Xiaomi In Talks With Carriers To Expand To US Market - Slashdot http://ow.ly/w73g30hgsEq"";;""941967792164818944"";https://twitter.com/jansaell/status/941967792164818944",,,,,,,,,,,,
";2017-12-16 10:10;""Get Huawei Honor 9 Lite at OnTrack... # HuaweiHonor # Huawei # OnTrackMobiles # Mobiles # Laptops For mobile phones", # laptops and accessories at the lowest possible price," # visit our stores in Bangalore. Call on +(91)-9900303111; 9900077803 for exciting offers.http://www.smatsocial.com/post?code=O6gg8KEcR0aUTyJCT_1ovPiKg2x94HV9iwtGIQLv4_E �?;# # # # # # #;""941958589714923520"";https://twitter.com/OnTrack_mobiles/status/941958589714923520",,,,,,,,,,
";2017-12-16 10:00;""Mpow Cell Phone Holder for Car", Windshield Long Arm Car Phone Mount with One Button Design and Anti-skid Base Car Holder for iPhone X/8/7/7P/6s/6P/5S, Galaxy S5/S6/S7/S8, Google, LG," Huawei and More https://goo.gl/Mv5Leq Saudi Trend"";;""941956143307546624"";https://twitter.com/SaudiTrend_net/status/941956143307546624",,,,,,,
";2017-12-16 08:03;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones https://placesmyrtlebeach.com/android-army/huawei-and-xiaomi-reportedly-in-talks-with-u-s-carriers-to-sell-phones/ …pic.twitter.com/ACgdnUcsWf"";;""941926645883162624"";https://twitter.com/MyrtleBchChoice/status/941926645883162624",,,,,,,,,,,,
";2017-12-16 07:52;""Vodafone has that mentality of Apple",who don't make phones for everyone but for those that can afford them .So while Huawei (zamtel),Samsung(mtn) and any Chinese phone (Airtel) do their thing,"abena V aint bothered"";;""941923972253474817"";https://twitter.com/OmaLite_Kunda/status/941923972253474817",,,,,,,,,
";2017-12-16 07:45;""20% OFF # sale # save # Huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone- Space Gray (US Warranty) http://amzn.to/2Cx056P pic.twitter.com/l8dHDvZfo4"";# # # # #;""941922136679215104"";https://twitter.com/the_best_daily/status/941922136679215104",,,,,,,,,,,,
